Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Total Source Stockpile,24544413.903960235,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.90842224015061e-06,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.6645245974365395,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,1.1465255935747308e-06,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,21.01309460960194,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,4137424.0,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,7838054.810737739,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,5.078786851335986e-06,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.89442870992621,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,2.6808996342839405e-06,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.28058702256944446,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,0.0,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,3251456.0,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,7796063.131287452,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,0.0,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,2.3977144796938514,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,0.0,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.22050347222222222,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,27.885635137208407,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,14173456.0,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,23602328.591958802,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.967454877427806e-06,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.6652486586164166,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,1.1814767378706718e-06,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.9611990017361111,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,23.760961001690422,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,11460880.0,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,22832787.01729206,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,2.0732230859838356e-06,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.9922368105496315,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,1.0406498451921377e-06,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.7772406684027777,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,5.402018437932718,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,3950080.0,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,2690730.382270377,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.367571906881055e-06,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,0.6811837690047738,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,2.0076361527114856e-06,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.26788194444444446,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,7.664442022978204,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,8242688.0,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,11420839.40799689,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,9.29847402082695e-07,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.3855722075125116,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,6.710922556238615e-07,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.5589930555555556,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,4.3798699826744,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,3284720.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,1711626.8866734516,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.3334074084471127e-06,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,0.5210876076723288,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,2.5588864075376225e-06,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.22275933159722222,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,1.7257179368301567,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,6658096.0,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,14015628.710954342,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,2.5919090635373185e-07,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,2.1050505596426277,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,1.2312809934790865e-07,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.45153103298611114,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,20.47638896138662,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,3251456.0,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,5327511.364669135,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,6.297606045226083e-06,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.638500217954398,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,3.84350381607852e-06,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.22050347222222222,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,0.0,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,286072.0,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,145823.0925055386,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,0.0,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,0.5097426260016311,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,0.0,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.019400499131944443,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,0.25519584715642285,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,286072.0,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,796262.2194947569,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,8.920685951663318e-07,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,2.7834329102280435,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,3.2049211819956963e-07,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.019400499131944443,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,200644.9134490909,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Source Stockpile,11378057.597717712,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.013607104047925544,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.771623914775778,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.01732879079116021,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Resource Shared,188723.30794982938,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Incidence,11075968.0,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Source Stockpile,9467669.610015878,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.01703898999616371,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.8547938753539084,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.019543872080713485,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Frequency,0.7511371527777778,Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Resource Shared,91921.06308690034,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Incidence,8223376.0,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Source Stockpile,5847807.632143336,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.011178020205679557,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.7111200597106756,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.015475633282832503,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Frequency,0.5576833767361111,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Resource Shared,193506.83101986046,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Incidence,13977264.0,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Source Stockpile,10799832.590448853,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.013844399806704693,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.7726714320090722,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.017602188343422212,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Frequency,0.9478938802083333,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Resource Shared,196060.36904924878,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Incidence,11981088.0,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Source Stockpile,10104952.257659042,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.01636415399413215,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.8434085667060489,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.019033116078404445,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Frequency,0.81251953125,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Resource Shared,66024.87629490542,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Incidence,3261112.0,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Source Stockpile,3012980.847034155,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.020246123498642618,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.9239121033053005,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.02144357049895915,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Frequency,0.22115831163194444,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Resource Shared,11921.605499260913,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Incidence,3669632.0,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Total Source Stockpile,1910387.9877030635,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.003248719626180749,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.5205938872625548,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.0062017094132069675,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1032
Relationship Frequency,0.2488628472222222,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-two,1032
