Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Resource Transfer Rate,0.0,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Mean Source Stockpile,2.2406035527717325,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Relationship Frequency,0.08479133661754812,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Total Resource Shared,0.0,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Relationship Incidence,1962784.0,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Total Source Stockpile,4613260.9806829505,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Resource Transfer Rate,0.0,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Mean Source Stockpile,2.3503661027820435,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Resource Transfer Ratio,0.0,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Relationship Frequency,0.13311269775819787,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1019
Total Resource Shared,42740.058027583495,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Incidence,14745536.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Source Stockpile,13969561.712679993,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Rate,0.0028985082690506127,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Mean Source Stockpile,0.9473756472928481,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Ratio,0.003050181099933966,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Resource Shared,10616.36384777995,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Incidence,3216992.0,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Source Stockpile,3834966.5794778517,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Rate,0.003300090223345271,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Mean Source Stockpile,1.1920970209058188,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Ratio,0.002760664378909221,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Frequency,0.2181671795450501,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Resource Shared,5846.790041567078,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Incidence,2230320.0,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Source Stockpile,2265769.462989501,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Rate,0.002621502762638132,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Mean Source Stockpile,1.0158943393726019,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Ratio,0.0025738458393954416,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Frequency,0.15125391169232505,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Resource Shared,22571.29450057947,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Incidence,4460640.0,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Source Stockpile,5079758.173365986,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Rate,0.005060102250031267,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Mean Source Stockpile,1.1387958170500165,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Ratio,0.0044237234468547946,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Frequency,0.3025078233846501,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Resource Shared,5114.460213501879,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Incidence,1870704.0,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Source Stockpile,1985787.4812937374,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Rate,0.0027339762001374235,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Mean Source Stockpile,1.0615188085842215,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Ratio,0.002568916181592503,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Frequency,0.12686578500774742,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Resource Shared,0.07824975823797894,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Incidence,3849440.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Source Stockpile,1825060.4224120243,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Rate,2.032756926669306e-08,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Mean Source Stockpile,0.4741106297051063,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Ratio,4.287515850000858e-08,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Frequency,0.26105799070308466,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Resource Shared,2765.5101254522883,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Incidence,511184.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Source Stockpile,528920.1046095967,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Rate,0.005410009165882125,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Mean Source Stockpile,1.0346961262668564,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Ratio,0.005201401070123751,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Frequency,0.034667034145113476,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Resource Shared,4326.382413231083,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Incidence,1022368.0,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Source Stockpile,1103005.1880949743,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Rate,0.004231727140551233,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Mean Source Stockpile,1.078872957775453,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Ratio,0.003907034287160716,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Frequency,0.06933406829022695,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Resource Shared,16724.50445901363,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Incidence,2230320.0,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Source Stockpile,2813988.7103753523,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Rate,0.007498701737424958,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Mean Source Stockpile,1.2616972947269236,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Ratio,0.005908229901697136,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Frequency,0.15125391169232505,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Resource Shared,1560.8722877787225,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Incidence,511184.0,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Source Stockpile,574085.083485381,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Rate,0.0030534451152201994,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Mean Source Stockpile,1.1230497892840563,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Resource Transfer Ratio,0.002711514381582493,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Relationship Frequency,0.034667034145113476,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1020
Total Resource Shared,235693.26843558042,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,12132767.032591332,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Rate,0.01598397274004316,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.8228059239767342,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Ratio,0.0190559910206456,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Resource Shared,57278.4040110322,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,2292280.0,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,2354909.4581632796,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Rate,0.024987525089008412,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,1.0273219057721044,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Ratio,0.02374541589783238,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.15545518663194444,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Resource Shared,100108.49932272738,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,4584560.0,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,4387029.1024989365,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Rate,0.021836010287296356,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.956913881048331,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Ratio,0.022310102387340627,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.3109103732638889,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Resource Shared,42830.09531170746,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,2292280.0,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,2032119.6443345316,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Rate,0.018684495485589658,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.8865058563240668,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Ratio,0.02064150976447729,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.15545518663194444,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Resource Shared,11568.017280570975,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,491568.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,497831.17708029656,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Rate,0.02353289327330293,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,1.0127412221306036,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Ratio,0.022709139332434798,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.03333658854166666,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Resource Shared,21313.615765878698,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,983136.0,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,928881.5353461974,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Rate,0.021679214031302584,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.9448148937137867,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Ratio,0.022430777236585524,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.06667317708333333,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Resource Shared,69431.90236552319,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,3207808.0,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,3218929.459118027,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Rate,0.021644656527299386,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,1.0034669965029162,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Ratio,0.02111443808420096,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.21754340277777778,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Resource Shared,44772.36978179395,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,2044656.0,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,1957460.820593569,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Rate,0.021897262806943537,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.9573545968581361,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Ratio,0.02236121646420234,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.138662109375,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Resource Shared,52.78269642571486,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,3189888.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,1340742.3814496219,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Rate,1.6546880776288967e-05,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.42031017435396534,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Ratio,3.9366711513560806e-05,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.216328125,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Resource Shared,9745.598485307592,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,491568.0,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,431050.3582659278,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Rate,0.01982553478930197,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.8768885652970246,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Resource Transfer Ratio,0.0221090922819139,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.03333658854166666,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1021
Total Resource Shared,5.897358004130333,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,10435708.283186097,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Rate,3.9994018582698114e-07,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.707716761826314,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Ratio,5.65113024571439e-07,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Resource Shared,0.7474049073108755,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,4560064.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,2062132.7831301147,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Rate,1.639022845536544e-07,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.4522157546758367,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Ratio,3.6244253645250644e-07,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.3092491319444444,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Resource Shared,0.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,1012672.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,1289248.1767441882,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Rate,0.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,1.2731152601673477,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Ratio,0.0,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.06867621527777777,Child Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Resource Shared,0.63672636328321,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,2025344.0,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,1983898.8736598408,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Rate,3.1437936631170306e-07,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.9795367471697849,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Ratio,3.2094688261667995e-07,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.13735243055555554,Nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Resource Shared,0.63672636328321,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,1012672.0,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,694650.6969142723,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Rate,6.287587326234061e-07,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.6859582341708591,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Ratio,9.166128854113855e-07,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.06867621527777777,Parent Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Resource Shared,4.513226733536244,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,5726576.0,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,4962154.26928739,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Rate,7.88119590753051e-07,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.8665133003189671,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Ratio,9.09528882759688e-07,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.38835828993055554,Non-nuclear Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Resource Shared,0.0,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,799968.0,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,383644.1021002736,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Rate,0.0,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.4795743105977659,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Ratio,0.0,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.054251302083333335,Parent Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Resource Shared,0.0,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,1599936.0,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,1043474.5545196068,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Rate,0.0,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.6521976844821336,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Ratio,0.0,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.10850260416666667,Nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Resource Shared,0.0,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,799968.0,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,659830.4524197428,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Rate,0.0,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.8248210583670132,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.054251302083333335,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Resource Shared,0.0,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,185328.0,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,109951.40214605667,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Rate,0.0,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.5932800340264648,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Resource Transfer Ratio,0.0,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.012568359375,Non-nuclear Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1022
Total Resource Shared,54160.24644960036,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,16062659.969094388,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Rate,0.0036729767828776287,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.089318845560329,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Ratio,0.003360479655742831,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Resource Shared,179.93991949746714,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,3278240.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,1726987.961407229,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Rate,5.488918428713796e-05,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,0.5268033949336318,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Ratio,0.00010418206554165698,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.22231987847222223,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Resource Shared,34966.44376059241,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,1830192.0,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,1902457.6485964893,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
Resource Transfer Rate,0.019105341822383888,Child Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1023
